record_date,monthly_expenses_usd,monthly_income_usd,savings_usd,monthly_emi_usd,debt_to_income_ratio,credit_score
2025-01-23,4304.46,5104.41,502915.9,0.0,0.0,548
2023-05-03,508.69,1087.99,43397.86,26014.41,23.91,602
2021-11-24,511.86,689.02,36793.18,0.0,0.0,374
2021-09-09,2444.22,2880.98,203528.93,9468.92,3.29,812
2022-09-20,1594.77,3894.36,198943.41,0.0,0.0,335
2025-04-14,3179.74,5871.28,526954.71,0.0,0.0,688
2022-10-11,2305.49,4202.27,403934.06,0.0,0.0,407
2024-03-02,1658.7,2682.48,41624.41,0.0,0.0,452
2024-02-27,271.78,696.75,76632.2,3843.73,5.52,305
2022-03-27,1374.36,2947.17,248986.84,0.0,0.0,845
2022-04-15,1962.6,3800.41,270928.38,0.0,0.0,768
2023-11-15,2000.68,5372.41,366592.24,0.0,0.0,742
2023-03-20,1755.83,3303.24,19099.16,3738.23,1.13,607
2023-09-29,1614.43,4146.2,397286.21,13630.23,3.29,703
2022-08-28,1741.15,2685.1,86504.12,0.0,0.0,686
2025-05-19,1346.57,2275.06,8477.18,0.0,0.0,337
2025-05-20,3178.09,4346.55,238244.02,0.0,0.0,628
2022-08-19,2872.0,3517.46,198467.17,4812.73,1.37,848
2023-10-08,1882.25,5119.63,566254.63,7072.72,1.38,777
2022-01-11,2805.78,8082.75,165882.74,0.0,0.0,845
2021-08-29,2651.07,6180.93,107419.19,3593.49,0.58,605
2023-10-16,1936.72,3597.71,351807.8,0.0,0.0,355
2022-02-11,2000.99,4896.58,29663.54,0.0,0.0,672
2023-09-20,2699.26,4016.27,463479.3,0.0,0.0,391
2022-12-06,719.08,1118.59,62617.77,6947.88,6.21,412
2023-08-10,1121.58,1327.15,96155.89,871.87,0.66,396
2022-04-06,3553.52,4521.38,444367.22,0.0,0.0,816
2021-08-06,1980.62,2529.0,300980.83,0.0,0.0,685
2021-09-02,2069.52,3100.42,93220.16,0.0,0.0,413
2022-05-17,4528.63,7093.75,360453.22,0.0,0.0,405
2025-07-18,840.37,1946.8,213261.19,6984.64,3.59,364
2025-05-27,297.73,500.0,43448.36,0.0,0.0,773
2023-04-25,331.19,796.92,83907.21,0.0,0.0,771
2023-11-30,1352.6,4015.57,442650.94,0.0,0.0,758
2022-03-18,1453.54,1710.3,150561.26,8961.7,5.24,343
2021-08-21,2216.05,5377.69,120369.31,0.0,0.0,375
2023-09-01,2511.33,4492.42,72000.44,6409.11,1.43,777
2023-06-12,240.59,500.0,37811.69,0.0,0.0,360
2021-10-23,1965.92,3711.8,83048.55,0.0,0.0,693
2025-04-24,1160.19,1958.6,202405.58,22114.94,11.29,321
2024-05-26,3071.07,6655.75,593385.34,3134.95,0.47,495
2024-12-04,1493.6,4127.11,119616.3,0.0,0.0,414
2022-06-17,2575.03,5174.2,503884.61,0.0,0.0,746
2021-11-06,2441.38,2899.48,44317.18,2809.79,0.97,351
2023-03-31,3400.92,4257.71,506282.74,2683.7,0.63,469
2023-12-29,3591.89,4745.68,461569.6,0.0,0.0,395
2022-09-05,3053.46,3465.65,188220.88,0.0,0.0,551
2024-11-05,1950.5,4973.43,212437.56,0.0,0.0,587
2025-03-09,3378.35,7406.33,87481.98,3837.52,0.52,678
2024-01-15,1279.88,2827.43,258300.36,2405.24,0.85,600
2021-11-17,371.06,500.0,42106.54,2306.56,4.61,848
2025-06-14,923.44,2911.86,123966.96,0.0,0.0,773
2021-11-27,3030.72,5982.64,666453.16,0.0,0.0,642
2025-03-03,389.39,1082.72,4324.59,15607.89,14.42,662
2023-10-25,1275.36,3091.31,228403.57,0.0,0.0,528
2022-09-20,2331.2,5172.14,486197.84,18296.22,3.54,494
2024-03-24,2879.58,4636.86,514039.49,0.0,0.0,417
2022-07-03,1547.06,2095.24,92834.38,0.0,0.0,462
2025-01-22,1186.48,2041.91,113235.81,0.0,0.0,326
2025-07-22,4147.12,4665.32,449751.81,3699.37,0.79,718
2025-04-06,1252.0,1557.91,153173.1,5061.24,3.25,371
2023-11-05,416.6,1155.03,27027.53,0.0,0.0,665
2022-05-31,1676.34,3181.46,195029.1,0.0,0.0,349
2024-01-02,2925.01,4098.9,207532.63,0.0,0.0,543
2022-03-17,4410.25,5289.74,262591.28,17119.34,3.24,600
2022-12-12,732.05,1694.32,197069.72,0.0,0.0,582
2021-08-18,546.8,1215.0,110484.84,3713.91,3.06,543
2024-05-15,1808.32,5774.27,468096.41,0.0,0.0,680
2024-09-19,328.57,1071.35,65872.56,11225.56,10.48,786
2021-12-11,4226.49,6742.26,412231.65,2717.99,0.4,508
2023-02-27,2084.39,2593.57,175574.3,0.0,0.0,338
2023-06-29,402.41,1202.81,26759.88,0.0,0.0,432
2022-01-19,266.25,500.0,49106.47,0.0,0.0,737
2024-10-13,938.91,1646.26,18711.18,0.0,0.0,769
2021-12-04,2724.42,3785.33,267844.36,0.0,0.0,514
2021-09-18,1895.15,2434.66,155535.69,0.0,0.0,753
2025-03-08,3451.81,4667.68,281037.44,12787.51,2.74,574
2024-08-14,1952.62,4863.57,564455.46,3232.04,0.66,338
2022-12-28,3229.2,4268.2,386196.7,0.0,0.0,551
2024-07-09,1690.21,3826.39,279281.15,0.0,0.0,397
2024-01-23,2109.2,3925.64,102384.11,0.0,0.0,577
2025-05-07,5912.32,6575.05,581025.1,1413.83,0.22,489
2024-02-19,1584.82,2044.91,164759.03,0.0,0.0,771
2022-11-10,175.58,500.0,22426.49,0.0,0.0,708
2023-11-20,1346.09,3841.16,276644.08,751.59,0.2,381
2023-07-31,2700.2,7072.48,481372.15,6963.1,0.98,438
2021-08-01,1948.32,3127.73,81761.89,0.0,0.0,716
2024-05-16,1686.05,4635.71,436390.91,0.0,0.0,831
2023-08-01,2995.36,5809.77,91240.99,8931.78,1.54,640
2021-11-05,2361.72,3357.81,340509.74,0.0,0.0,494
2022-05-17,3848.19,5423.52,123433.27,4081.72,0.75,393
2023-05-11,463.51,1127.28,53679.46,0.0,0.0,550
2023-04-19,4814.99,7152.81,582343.6,8552.97,1.2,413
2023-10-05,2554.16,5786.85,452362.64,0.0,0.0,529
2021-11-12,2017.0,4985.27,141225.85,5334.26,1.07,366
2025-06-23,1208.48,1425.88,84143.95,0.0,0.0,786
2024-10-18,2376.54,2880.39,44747.71,0.0,0.0,468
2023-07-10,2349.93,6967.58,322600.15,8787.26,1.26,479
2023-01-30,3766.5,4388.14,184142.75,0.0,0.0,610
2024-08-12,5414.89,8915.47,675415.28,0.0,0.0,469
2025-06-09,220.45,500.0,3659.68,2100.24,4.2,361
2021-10-26,2305.63,5112.13,83632.33,0.0,0.0,329
2024-08-18,1595.47,3352.49,60430.33,0.0,0.0,543
2022-12-11,4478.36,5642.05,72828.24,12036.65,2.13,655
2022-09-04,3455.95,5129.67,169493.22,0.0,0.0,487
2025-04-10,2687.17,4572.06,244686.67,0.0,0.0,670
2023-11-25,7710.65,10002.96,1106917.06,2829.42,0.28,621
2022-06-21,953.22,1957.95,79181.4,0.0,0.0,670
2022-12-30,253.21,500.0,17027.58,0.0,0.0,754
2022-11-03,4245.43,5392.9,646746.23,1154.99,0.21,837
2023-05-30,1205.81,1864.94,203151.4,0.0,0.0,406
2024-06-03,4526.26,6808.59,523756.78,0.0,0.0,656
2022-06-17,5328.23,8713.18,1022094.99,0.0,0.0,562
2021-10-06,1777.36,2201.85,116583.17,11209.48,5.09,699
2024-12-07,1894.47,5092.22,91867.76,2403.82,0.47,403
2024-12-13,2841.77,5200.18,356889.07,1433.89,0.28,435
2021-11-07,3654.95,7850.11,796775.5,0.0,0.0,721
2021-10-13,1581.66,2928.29,178514.89,5033.55,1.72,584
2024-07-21,2120.36,4788.28,66465.35,0.0,0.0,318
2022-03-24,2370.96,5307.8,367974.19,13185.29,2.48,372
2024-09-08,1226.77,3754.82,23336.42,0.0,0.0,750
2024-03-20,1659.02,3789.05,345515.57,9764.87,2.58,512
2022-10-17,2298.84,2688.48,250325.58,0.0,0.0,837
2022-03-16,1912.92,4456.77,347786.27,0.0,0.0,771
2021-12-24,4187.82,6552.5,293165.95,0.0,0.0,745
2023-11-06,1999.06,4749.38,68287.28,5164.65,1.09,409
2022-05-08,3140.82,4073.47,81539.72,26532.84,6.51,451
2024-05-08,4305.46,5932.47,224198.34,22380.77,3.77,383
2025-07-13,4034.47,6434.74,218628.58,0.0,0.0,809
2021-08-27,2989.13,3758.49,171392.99,0.0,0.0,796
2021-11-01,1339.46,3738.97,129770.68,0.0,0.0,510
2022-07-08,1323.89,2822.92,29047.14,20769.66,7.36,558
2022-05-09,4348.61,5527.92,134302.47,0.0,0.0,777
2022-09-30,859.89,1069.71,69137.97,0.0,0.0,433
2022-07-12,1542.93,4813.44,455246.55,0.0,0.0,398
2025-01-22,1109.42,1629.16,18162.89,0.0,0.0,639
2024-03-07,1501.06,1784.69,141523.0,0.0,0.0,444
2024-09-07,5721.13,7719.58,644662.0,280.08,0.04,761
2022-01-01,355.26,1038.79,111798.71,767.69,0.74,666
2021-11-04,1319.58,4114.03,303976.13,10306.32,2.51,481
2024-01-13,932.77,1767.91,194985.9,457.78,0.26,365
2021-08-18,6435.0,9825.5,560803.15,11100.39,1.13,724
2021-10-22,852.95,2504.4,28260.04,8935.05,3.57,451
2022-05-27,5180.78,6363.2,484428.4,0.0,0.0,624
2024-02-23,4628.85,5471.01,67095.54,0.0,0.0,357
2024-02-22,2740.61,3232.48,123842.54,0.0,0.0,830
2024-06-27,5804.4,6902.46,610237.77,0.0,0.0,819
2021-11-05,4991.1,6536.5,281696.75,26235.49,4.01,628
2022-12-04,3264.72,5520.42,81136.29,457.6,0.08,437
2023-07-15,2621.16,6404.57,201471.04,648.96,0.1,534
2021-08-30,1387.23,3567.45,294793.76,0.0,0.0,611
2022-12-26,3188.19,6637.38,246170.77,0.0,0.0,837
2022-11-07,2620.34,4167.91,247490.65,0.0,0.0,312
2024-07-28,1327.63,4022.8,255262.63,0.0,0.0,792
2023-03-31,4689.95,6708.46,270706.1,12989.55,1.94,437
2023-08-15,1396.3,3257.55,155384.53,0.0,0.0,577
2023-11-05,1864.88,4640.08,530281.6,0.0,0.0,317
2021-08-06,2188.58,3211.21,202941.35,0.0,0.0,456
2024-10-12,2056.63,2689.48,96811.96,32936.06,12.25,583
2023-11-24,1843.77,2716.47,86575.5,10737.02,3.95,591
2024-03-06,4257.39,5718.46,368435.41,0.0,0.0,333
2025-01-18,3186.07,4311.47,137768.74,427.38,0.1,485
2021-09-28,1297.27,2124.09,153467.09,0.0,0.0,322
2024-02-06,515.95,633.01,61761.43,10640.17,16.81,355
2021-12-27,3218.86,4040.06,115606.02,0.0,0.0,366
2023-10-28,3453.3,5231.91,259609.5,0.0,0.0,545
2024-04-25,236.42,500.0,46651.78,8415.29,16.83,511
2024-11-17,843.63,2514.43,39154.62,0.0,0.0,471
2022-03-18,2417.73,3300.93,215395.41,0.0,0.0,314
2025-03-16,3957.87,5601.84,591596.13,536.66,0.1,607
2022-09-04,2949.58,6099.54,368655.34,0.0,0.0,676
2021-09-06,699.38,1011.12,39590.56,16026.85,15.85,306
2023-09-19,3547.45,7228.64,731176.18,0.0,0.0,355
2024-03-12,4054.51,6161.01,217259.49,0.0,0.0,565
2022-12-21,2975.79,4391.06,285681.59,1989.91,0.45,366
2024-06-20,3052.73,4444.32,482608.14,45942.45,10.34,330
2024-02-27,1427.56,2164.13,43928.42,0.0,0.0,385
2022-08-30,1782.21,2342.69,260070.13,0.0,0.0,537
2021-11-11,1080.08,2813.17,208527.32,0.0,0.0,682
2023-07-09,3133.04,5105.27,159764.09,0.0,0.0,529
2022-01-26,446.16,950.43,12624.15,0.0,0.0,578
2024-05-18,1094.14,2547.88,40218.51,4214.32,1.65,774
2024-09-26,5489.43,6202.98,290744.96,20240.9,3.26,470
2022-11-09,1742.51,3354.89,82593.96,0.0,0.0,746
2023-01-21,5622.56,7197.45,556232.58,46778.22,6.5,436
2022-01-12,2157.8,2435.18,197036.21,2169.34,0.89,837
2023-07-09,1104.24,3297.61,355041.1,0.0,0.0,490
2024-01-11,3258.14,4322.38,365240.52,0.0,0.0,649
2024-07-12,4384.85,5879.17,162682.95,0.0,0.0,517
2025-04-19,1040.71,2697.1,204666.7,5119.17,1.9,359
2023-04-09,2018.19,3060.51,8292.57,7453.5,2.44,642
2023-08-17,1814.93,4906.22,352060.37,0.0,0.0,454
2024-07-27,287.57,897.85,62843.65,0.0,0.0,715
2024-08-13,2352.22,3161.3,273702.67,269.06,0.09,322
2024-05-04,3280.66,5841.43,139795.27,0.0,0.0,834
2023-12-11,1214.17,1609.52,17468.83,2940.28,1.83,605
2024-06-04,1830.42,2622.21,310911.98,13723.79,5.23,828
2024-04-08,5528.79,6859.66,275024.1,7612.51,1.11,740
2024-04-23,1152.13,1657.17,194039.26,0.0,0.0,337
2023-06-30,1027.38,1950.4,59196.7,0.0,0.0,368
2025-01-01,1828.74,5997.58,499033.14,24787.93,4.13,322
2023-04-07,1271.09,3257.11,169483.88,2444.1,0.75,626
2024-09-22,2770.14,4067.48,85268.76,0.0,0.0,726
2021-11-19,2285.3,3986.79,160550.9,0.0,0.0,314
2024-09-22,3627.69,4177.12,453161.38,0.0,0.0,698
2025-01-17,2543.57,3827.46,400140.42,0.0,0.0,583
2025-01-15,4244.56,4824.23,293962.96,0.0,0.0,439
2023-02-18,819.57,1588.09,154092.9,0.0,0.0,546
2023-08-10,2384.95,4285.46,258180.04,0.0,0.0,318
2023-04-28,2663.5,6258.8,550417.29,2364.87,0.38,496
2023-12-06,500.06,1180.39,116988.39,0.0,0.0,547
2024-11-19,872.05,2682.34,205862.56,3750.97,1.4,588
2025-04-07,853.63,2526.52,61951.22,7523.03,2.98,653
2025-03-10,3594.64,4083.57,466154.22,3092.31,0.76,850
2024-03-30,746.4,2164.18,160965.44,0.0,0.0,403
2023-01-27,5643.6,6747.97,420485.64,0.0,0.0,823
2024-05-25,732.92,1560.91,52029.88,0.0,0.0,417
2025-06-18,4383.59,6069.89,316381.97,11344.93,1.87,627
2024-03-26,1405.1,2131.07,205630.39,0.0,0.0,334
2025-01-28,3306.27,4992.3,559883.01,14944.55,2.99,744
2025-04-25,2097.32,2479.62,272497.93,0.0,0.0,729
2022-08-09,3895.78,6754.75,10959.65,0.0,0.0,713
2024-01-24,4409.97,5233.71,351681.22,0.0,0.0,497
2022-01-11,2703.25,3846.81,367058.29,0.0,0.0,811
2024-10-22,1992.25,5752.84,168069.13,2977.73,0.52,349
2023-10-21,1325.53,1647.0,103121.13,2182.6,1.33,494
2021-09-15,2285.51,5440.45,197683.6,3544.04,0.65,327
2021-12-15,2378.69,3433.79,353467.28,0.0,0.0,397
2021-09-07,1685.7,2933.96,294286.57,5501.89,1.88,540
2022-08-15,2740.92,8785.46,789735.57,283.46,0.03,477
2021-09-21,1438.0,1943.98,209969.46,0.0,0.0,730
2023-08-04,2543.64,5331.53,118364.96,1814.9,0.34,713
2022-10-13,1357.74,1568.51,94122.49,0.0,0.0,439
2024-05-09,2187.03,2676.68,61619.72,0.0,0.0,523
2022-08-23,2624.12,3258.22,307745.92,0.0,0.0,406
2025-01-01,3331.47,7999.06,548058.26,637.86,0.08,603
2023-02-05,1107.31,2086.46,131701.38,0.0,0.0,774
2024-05-11,459.08,1286.12,141637.57,0.0,0.0,356
2022-01-29,2726.92,5454.31,98105.45,3671.4,0.67,728
2025-04-14,4134.47,6171.57,110282.67,0.0,0.0,457
2025-07-20,512.56,953.15,111436.96,0.0,0.0,714
2024-12-02,4022.03,5248.47,403995.78,0.0,0.0,729
2023-08-08,4347.62,6890.57,377869.86,2885.15,0.42,738
2022-05-22,4366.83,4859.38,367387.25,0.0,0.0,811
2024-11-12,1920.26,3969.91,14412.27,0.0,0.0,658
2024-12-19,3769.56,5081.15,424745.99,0.0,0.0,820
2022-11-03,3688.57,4421.54,124631.34,460.69,0.1,313
2024-08-12,2862.79,6087.82,584147.7,2411.62,0.4,694
2025-01-21,3998.55,4530.25,336221.62,0.0,0.0,752
2021-10-14,924.71,1199.14,5775.55,0.0,0.0,712
2022-12-31,489.0,1018.75,47186.82,5575.89,5.47,794
2022-09-26,2372.63,4859.24,202984.82,0.0,0.0,608
2024-12-18,1363.03,1586.8,73994.13,4500.89,2.84,375
2025-02-17,311.77,500.0,14422.79,0.0,0.0,541
2023-04-24,3902.13,4854.22,64059.86,9867.21,2.03,528
2023-01-31,5610.62,6495.79,488110.68,3768.52,0.58,788
2025-06-22,2028.56,3515.76,193792.64,0.0,0.0,800
2022-08-11,280.66,500.0,54550.75,0.0,0.0,484
2021-08-30,1501.15,4351.28,186947.12,0.0,0.0,671
2023-07-18,2644.53,4258.75,402630.45,0.0,0.0,835
2023-06-05,5444.3,6981.21,308182.13,4779.98,0.68,744
2023-10-13,4430.75,5407.1,246891.56,0.0,0.0,731
2022-01-05,3131.68,5683.68,676759.11,2723.54,0.48,542
2023-01-13,1141.81,3534.87,125244.47,0.0,0.0,813
2023-12-30,1402.88,4247.16,282409.9,22911.3,5.39,531
2023-11-15,3591.92,4952.94,408785.43,1745.74,0.35,402
2022-01-05,955.79,1399.9,118452.56,1329.39,0.95,474
2025-06-26,3829.86,6142.5,373365.33,22110.23,3.6,593
2021-08-10,4707.95,5761.05,117649.83,0.0,0.0,663
2023-10-09,1779.83,2156.29,25132.29,338.64,0.16,589
2024-11-08,3440.51,4723.17,380847.86,0.0,0.0,711
2024-06-01,4722.39,5469.47,10075.9,1258.2,0.23,698
2021-11-14,2589.12,3550.27,347435.5,4001.05,1.13,477
2025-01-14,2014.39,2660.39,194820.03,0.0,0.0,524
2022-12-12,2218.3,7319.01,646413.29,2780.17,0.38,588
2025-06-04,1916.03,4100.39,314272.23,6085.93,1.48,767
2022-08-03,1346.84,3400.98,45327.2,0.0,0.0,729
2024-10-26,2954.73,5253.44,227632.98,0.0,0.0,627
2024-02-28,4398.81,6264.59,40333.32,25582.24,4.08,411
2021-09-10,2529.89,7369.5,384217.34,35892.92,4.87,458
2025-06-23,2367.85,5851.72,629080.55,0.0,0.0,653
2023-07-03,415.97,500.0,5807.49,0.0,0.0,732
2023-04-04,4739.17,6288.11,204752.5,3413.53,0.54,751
2024-10-25,4335.61,4969.47,259325.21,0.0,0.0,459
2025-06-07,443.23,500.0,8534.92,0.0,0.0,565
2024-09-23,2840.3,4009.73,173332.32,0.0,0.0,761
2022-08-16,1766.11,2184.01,187216.88,947.1,0.43,651
2021-12-08,1780.1,2494.72,80324.51,31736.12,12.72,303
2024-06-30,1281.24,3207.39,9361.68,11375.47,3.55,576
2023-11-26,4587.14,6702.25,742282.96,0.0,0.0,586
2024-04-27,4496.4,6477.2,279984.91,0.0,0.0,426
2023-05-18,3813.75,6075.19,377525.81,4664.77,0.77,592
2022-05-06,2562.41,5848.62,155283.88,0.0,0.0,431
2024-04-15,811.24,2354.64,141478.43,0.0,0.0,578
2024-10-18,4183.17,4828.83,22429.04,0.0,0.0,552
2024-08-14,3829.3,5004.99,524412.53,0.0,0.0,435
2021-09-09,936.2,1931.97,31233.07,0.0,0.0,651
2022-01-11,2365.43,5611.99,110802.04,4816.16,0.86,676
2023-01-07,1939.44,6006.42,714330.84,1173.77,0.2,685
2025-06-29,1884.26,4217.37,14523.86,15791.67,3.74,630
2025-02-01,1885.59,4640.16,406912.26,10179.89,2.19,478
2023-08-07,2162.93,6311.76,332690.37,0.0,0.0,383
2023-05-30,408.68,500.0,50503.41,0.0,0.0,760
2025-02-01,4401.46,4937.56,184536.19,0.0,0.0,443
2021-09-20,623.13,1100.67,129355.37,5216.1,4.74,787
2023-07-03,4211.34,5133.05,174156.73,0.0,0.0,412
2024-12-03,1335.82,4089.74,342259.42,0.0,0.0,656
2023-10-12,3534.2,5277.2,478943.33,0.0,0.0,555
2022-12-26,2986.26,3737.0,391290.07,4821.24,1.29,391
2021-10-14,2777.89,8789.78,306857.82,0.0,0.0,811
2025-05-29,4414.67,4953.87,54872.8,0.0,0.0,746
2024-03-17,2418.91,3349.55,174283.48,0.0,0.0,348
2024-09-18,1678.16,3200.88,5085.2,0.0,0.0,622
2024-02-07,4278.54,5237.2,409371.54,2631.75,0.5,822
2024-08-08,828.61,1257.46,36775.03,1592.4,1.27,505
2024-09-29,1193.26,2959.56,348329.77,0.0,0.0,744
2025-03-28,652.29,1103.33,93107.98,0.0,0.0,462
2023-10-13,1049.62,2287.2,248462.95,0.0,0.0,378
2025-02-01,2186.79,3433.09,294658.54,8290.56,2.41,618
2025-02-19,4066.88,5022.95,341834.06,1963.71,0.39,837
2023-02-19,2206.32,7249.1,585552.68,5310.29,0.73,527
2023-06-06,1944.02,4206.39,343879.14,0.0,0.0,413
2025-05-15,2234.37,2861.73,315723.61,3221.9,1.13,710
2023-06-12,2016.54,5237.21,92720.17,0.0,0.0,835
2024-03-29,2897.3,6262.23,91675.12,7837.55,1.25,511
2022-09-22,2280.53,3954.56,114721.46,1914.19,0.48,627
2022-07-26,2733.1,4193.17,368420.41,0.0,0.0,377
2022-12-27,1460.05,2729.92,110787.5,14866.78,5.45,530
2021-10-27,1355.65,3534.01,56542.16,0.0,0.0,467
2024-03-22,2765.75,3479.6,402008.45,0.0,0.0,486
2025-02-04,3804.57,4241.69,213770.73,0.0,0.0,350
2025-01-05,1286.85,1630.38,55016.23,0.0,0.0,301
2022-10-13,1444.48,3616.56,199957.6,0.0,0.0,591
2024-08-24,2827.31,3176.7,35463.76,3322.54,1.05,817
2025-07-13,2543.22,2915.4,109195.12,57.49,0.02,843
2025-06-26,2098.81,2820.01,219891.83,10600.96,3.76,482
2022-08-16,3117.3,3798.25,246136.87,0.0,0.0,315
2024-04-11,1405.19,2760.59,205743.04,0.0,0.0,708
2025-07-05,1275.37,3321.23,379152.88,0.0,0.0,645
2022-02-19,5073.41,5930.84,583314.84,0.0,0.0,610
2022-02-06,496.59,1347.45,111206.38,0.0,0.0,369
2024-07-12,2597.24,3451.07,181561.79,0.0,0.0,401
2024-04-19,1438.82,4287.71,57731.65,1824.17,0.43,840
2024-11-01,2543.36,4061.8,121741.63,0.0,0.0,836
2024-11-29,2737.11,3841.53,334670.09,0.0,0.0,312
2021-12-12,2796.44,3342.01,103869.39,0.0,0.0,555
2022-12-21,1726.68,3177.19,222547.97,0.0,0.0,318
2025-02-15,395.03,500.0,9953.8,4773.18,9.55,376
2023-04-28,4250.35,5391.63,335711.15,0.0,0.0,433
2023-07-07,990.37,2681.52,36394.52,2849.74,1.06,522
2022-10-21,1745.15,5406.95,450735.58,0.0,0.0,430
2023-08-25,1384.98,3571.21,93422.75,0.0,0.0,582
2023-12-08,1382.94,3812.51,313790.11,0.0,0.0,462
2023-06-10,1438.81,3293.63,265811.64,0.0,0.0,349
2021-11-08,406.11,1323.3,142773.54,0.0,0.0,396
2023-05-04,3617.99,5343.04,161910.99,11366.11,2.13,586
2023-09-07,727.15,829.38,27188.39,6979.84,8.42,445
2025-07-17,4400.76,6483.59,261843.84,0.0,0.0,323
2023-09-25,4151.46,4958.26,465892.14,0.0,0.0,416
2025-04-16,1434.41,4127.23,163427.1,14084.15,3.41,710
2023-01-12,2314.94,5514.36,151508.57,5563.84,1.01,331
2023-12-10,905.0,2004.39,146849.27,9041.76,4.51,649
2021-11-06,2581.08,3803.03,322750.52,6611.77,1.74,698
2021-10-20,5498.48,6260.6,8191.18,0.0,0.0,394
2025-02-23,2265.53,3020.08,212434.27,4168.86,1.38,693
2024-03-05,517.72,932.39,91773.1,0.0,0.0,558
2022-08-25,1518.71,2380.68,88540.1,4385.32,1.84,303
2025-04-23,1590.27,4920.41,268596.25,3625.45,0.74,310
2023-02-20,1703.44,2447.24,52093.57,0.0,0.0,559
2024-08-31,3303.68,8018.57,773601.02,6988.71,0.87,490
2025-05-12,894.06,1609.89,59929.87,0.0,0.0,396
2023-12-06,2557.99,4702.51,107932.92,0.0,0.0,817
2024-11-18,1009.46,2618.37,167755.29,8103.58,3.09,360
2022-09-29,479.62,1025.02,41102.18,0.0,0.0,341
2022-04-14,2006.12,5501.55,80962.83,0.0,0.0,513
2024-06-17,1118.47,1249.68,4577.52,0.0,0.0,518
2025-03-17,2671.23,3834.16,412463.43,0.0,0.0,320
2021-09-02,260.65,734.49,85511.96,1711.16,2.33,814
2021-08-05,2152.29,5100.77,355138.45,1604.75,0.31,498
2024-11-26,1320.81,2107.86,23831.49,0.0,0.0,508
2024-01-09,2099.46,4216.86,322358.35,0.0,0.0,838
2023-11-10,3691.36,7685.69,867988.36,0.0,0.0,454
2023-12-12,3635.66,10220.67,81560.89,0.0,0.0,398
2023-04-10,1804.77,5133.61,40149.17,0.0,0.0,761
2022-05-09,2331.83,3303.23,50286.88,0.0,0.0,415
2022-08-06,2922.44,3353.33,57343.53,4689.94,1.4,674
2022-07-08,2864.57,3568.97,156433.11,0.0,0.0,678
2023-01-09,2554.1,6371.78,713242.83,7541.95,1.18,571
2022-03-19,1426.74,4393.84,355776.21,0.0,0.0,812
2023-11-07,2807.08,5459.89,457964.96,0.0,0.0,815
2024-12-21,2365.97,5370.87,407917.37,0.0,0.0,321
2024-08-03,2550.12,4946.07,242250.92,0.0,0.0,302
2022-05-19,424.98,828.27,46167.18,0.0,0.0,323
2025-01-20,2481.59,4887.86,213913.09,0.0,0.0,685
2024-10-22,1649.62,3305.95,67569.36,0.0,0.0,564
2022-05-10,1602.57,2114.81,83340.46,0.0,0.0,774
2022-09-14,4666.31,8637.99,954591.93,7701.11,0.89,639
2024-06-17,4051.06,4959.11,255095.6,13398.52,2.7,307
2022-07-15,1678.17,2124.62,221521.78,126.7,0.06,805
2023-09-20,3169.85,6437.96,605965.79,0.0,0.0,549
2025-03-05,1072.81,3493.59,385091.34,5581.55,1.6,426
2022-03-08,6958.02,7871.82,229208.2,0.0,0.0,358
2023-08-12,1570.89,4423.11,240661.66,0.0,0.0,766
2025-03-16,1318.98,1829.49,125566.36,2968.85,1.62,668
2021-09-21,1469.94,3570.42,159081.09,0.0,0.0,632
2024-07-30,4689.03,6259.16,167898.48,14826.02,2.37,352
2024-11-10,3079.07,3930.55,356724.27,0.0,0.0,485
2025-03-28,1215.89,3089.08,212315.3,0.0,0.0,316
2025-05-01,2554.58,3578.17,350193.5,0.0,0.0,532
2024-01-05,4336.63,5806.52,60846.15,0.0,0.0,771
2022-08-03,2011.34,3590.57,397110.2,0.0,0.0,592
2021-12-09,3880.97,4827.46,446072.42,12434.89,2.58,409
2023-08-18,2922.4,3967.43,101534.51,0.0,0.0,741
2023-08-24,336.42,500.0,27948.98,16273.6,32.55,570
2025-06-01,2608.17,3324.92,288561.96,3701.81,1.11,415
2025-03-22,1506.29,3185.59,135563.82,0.0,0.0,610
2025-05-12,700.22,989.21,35052.4,6147.55,6.21,615
2021-09-25,2078.69,3803.32,19765.08,10583.86,2.78,345
2025-02-09,1522.83,3078.17,283438.36,0.0,0.0,850
2024-02-09,1834.85,5282.98,331267.73,7868.73,1.49,460
2023-04-13,837.5,2268.77,152323.12,1270.51,0.56,416
2024-05-03,342.61,1125.42,17694.28,0.0,0.0,578
2023-05-18,4305.5,6079.42,443406.55,18870.93,3.1,484
2023-03-14,324.34,500.0,7255.92,0.0,0.0,756
2024-12-02,6982.37,9534.49,391367.83,0.0,0.0,564
2022-09-21,2447.21,5169.49,555052.87,7820.2,1.51,609
2023-09-12,2211.38,3672.48,406957.43,5235.32,1.43,416
2022-04-04,1768.97,4191.11,166463.94,1528.44,0.36,690
2023-10-24,2479.61,7019.38,780366.65,0.0,0.0,618
2025-02-02,1212.48,3843.41,424394.84,0.0,0.0,328
2021-12-12,3418.07,4665.34,330878.54,0.0,0.0,378
2022-06-07,4008.73,4976.3,179295.63,0.0,0.0,450
2022-09-09,2761.71,3458.48,154373.95,0.0,0.0,730
